SSN,payment_history,credit_utilization,len_credit_history,mix_credit,new_credit,credit_score
783867675,0.75,0.32,0.98,0.37,0.22,375
623493521,0.97,0.25,0.25,0.37,0.4,363
982846558,0.53,0.31,0.7,0.87,0.15,350
252970098,0.97,0.38,0.74,0.37,0.2,362
825044793,0.93,0.23,0.16,0.37,0.37,369
905667226,0.86,0.19,0.25,0.94,0.12,635
687010286,0.84,0.06,0.25,0.37,0.62,459
479993782,0.95,0.27,0.25,0.37,0.5,314
604762772,0.61,0.08,0.82,0.78,0.56,521
706278829,0.53,0.16,0.47,0.96,0.25,481
248624973,0.56,0.04,0.34,0.85,0.61,459
449863744,0.37,0.07,0.61,0.37,0.22,605
148292092,0.53,0.35,0.98,0.28,0.08,322
149832614,0.53,0.21,0.25,0.31,0.06,367
833354679,0.83,0.22,0.01,0.37,0.25,356
475388241,0.82,0.08,0.67,0.37,0.47,604
229055101,0.82,0.03,0.25,0.37,0.56,565
770261827,0.55,0.17,0.55,0.28,0.27,389
272740929,0.98,0.07,0.98,0.37,0.83,504
842856036,0.97,0.23,0.82,0.84,0.14,666
627315138,0.82,0.16,0.25,0.79,0.38,465
899055052,0.71,0.04,0.19,0.37,0.6,440
73842003,0.96,0.11,0.34,0.37,0.44,560
179615159,0.77,0.12,0.25,0.81,0.64,387
312785788,0.67,0.14,0.76,0.8,0.19,699
770515189,0.82,0.37,0.82,0.92,0.16,399
104670297,0.81,0.12,0.82,0.37,0.29,689
541047287,0.62,0.09,0.82,0.16,0.43,499
889189094,0.99,0.41,0.96,0.37,0.1,401
91120519,0.7,0.39,0.42,0.91,0.08,319
201866594,0.6,0.24,0.12,0.37,0.17,302
911168641,0.29,0.03,0.09,0.2,0.18,504
126117846,0.7,0.15,0.47,0.37,0.56,348
864231854,0.88,0.08,0.65,0.37,0.81,416
713001268,0.76,0.34,0.38,0.37,0.04,340
856929999,0.98,0.24,0.74,0.37,0.67,348
194228551,0.95,0.27,0.82,0.87,0.22,521
693298484,0.97,0.12,0.45,0.37,0.51,513
843008661,0.98,0.45,0.82,0.92,0.12,384
15018637,0.53,0.16,0.82,0.65,0.17,585
95802887,0.53,0.01,0.25,0.37,0.6,412
989222688,0.96,0.13,0.18,0.37,0.35,541
442916904,0.24,0.01,0.82,0.95,0.74,391
787596539,0.7,0.27,0.25,0.92,0.19,373
186717291,0.65,0.11,0.8,0.37,0.28,642
771075893,0.1,0.01,0.25,0.88,0.36,424
541177147,0.74,0.26,0.14,0.84,0.07,428
924813799,0.53,0.17,0.73,0.11,0.31,374
714383167,0.53,0.39,0.82,0.64,0.03,314
891650792,0.67,0.05,0.52,0.37,0.62,447
308868382,0.53,0.04,0.35,0.18,0.56,383
327163692,0.76,0.24,0.98,0.37,0.71,312
342531511,0.79,0.13,0.22,0.95,0.49,461
37680479,0.63,0.21,0.07,0.37,0.19,322
935422763,1,0.22,0.76,0.37,0.22,576
824905008,0.53,0.18,0.99,0.9,0.2,566
667970357,0.68,0.12,0.1,0.37,0.4,373
335807734,0.97,0.34,0.56,0.37,0.31,347
162325414,0.7,0.06,0.02,0.37,0.29,608
918997856,0.4,0.07,0.11,0.92,0.21,590
702832769,0.62,0.11,0.37,0.73,0.63,359
552362606,0.84,0.3,0.25,0.37,0.14,360
428315341,0.91,0.17,0.82,0.37,0.33,568
607096987,0.26,0.05,0.82,0.83,0.74,328
353205396,0.8,0.14,0.05,0.37,0.55,335
978938657,0.6,0.23,0.63,0.68,0.49,313
85610847,0.53,0.17,0.48,0.13,0.01,520
699602096,0.27,0.26,0.7,0.85,0.06,337
188847248,0.29,0.2,0.54,0.88,0.27,308
701750523,0.9,0.48,0.75,0.37,0.07,311
415999444,0.96,0.09,0.69,0.98,0.79,512
962742058,0.68,0.11,0.07,0.37,0.17,574
529707356,0.56,0.13,0.42,0.77,0.58,349
814957313,0.82,0.23,0.1,0.37,0.29,352
430065171,0.08,0.01,1,0.28,0.3,599
219076624,0.25,0.04,0.95,0.85,0.56,467
484212141,0.59,0.31,0.55,0.94,0.22,336
411297831,0.67,0.19,0.82,0.37,0.57,345
347625369,0.53,0.16,0.98,0.3,0.56,351
983099066,0.84,0.12,0.04,0.37,0.09,755
917420987,0.29,0.03,0.67,0.92,0.5,492
326785249,0.27,0.04,0,0.97,0.24,552
718343531,0.82,0.21,0.82,0.37,0.11,602
944376863,0.89,0.24,0.82,0.37,0.42,417
757479733,0.53,0.11,0.82,0.99,0.68,400
449024287,0.59,0.38,0.74,0.92,0.17,316
771617149,0.53,0.23,0.82,0.37,0.4,320
71337361,0.53,0.18,0.78,0.37,0.05,581
951815908,0.07,0.1,0.36,0.76,0.15,341
6293031,0.84,0.22,0.69,0.37,0.68,325
857824607,0.67,0.39,0.54,0.89,0.06,333
3877827,0.86,0.37,0.99,0.94,0.2,419
380124294,0.62,0.2,0.41,0.79,0.07,536
442663828,0.75,0.28,0.55,0.91,0.36,362
620537242,0.65,0.12,0.02,0.37,0.07,636
246741458,0.53,0.03,0.01,0.55,0.62,342
613122041,0.86,0.25,0.4,0.37,0.02,526
628096248,0.82,0.15,0.74,0.37,0.86,332
551078763,0.53,0.16,0.95,0.03,0.01,690
613117651,0.95,0.2,0.82,0.88,0.59,462
696159328,0.84,0.08,0.47,0.37,0.82,374
296986753,0.53,0.27,0.96,0.29,0.11,389
529690888,0.33,0.11,0.68,0.64,0.29,465
623405694,0.2,0.2,0.82,0.37,0.12,320
47561399,0.77,0.14,0.71,0.37,0.58,417
482993226,0.29,0.14,0.73,0.37,0.1,478
245781277,0.98,0.42,0.52,0.92,0.45,300
345262563,0.67,0.07,0.01,0.37,0.44,426
526060798,0.28,0.08,0.57,0.14,0.02,760
280111165,0.69,0.2,0.25,0.92,0.26,442
135231528,0.41,0.13,0.1,0.64,0.33,312
405467617,0.68,0.2,0.34,0.37,0.36,334
360397249,0.83,0.19,0.01,0.99,0.11,581
775055687,0.81,0.03,0.43,0.37,0.5,651
205974047,0.88,0.12,0.82,0.37,0.46,581
102258229,0.67,0.23,0.82,0.37,0.19,440
889859373,0.86,0.27,0.03,0.78,0.33,331
130826532,0.43,0.12,0.72,0.31,0.3,433
449198601,0.82,0.3,0.52,0.37,0.41,307
664286559,0.43,0.18,0.81,0.87,0.51,336
701888199,0.55,0.22,0.75,0.37,0.15,423
900692154,0.83,0.22,0.39,0.89,0.68,325
556545016,0.01,0.08,0.64,0.87,0.17,453
740471474,0.73,0.23,0.25,0.37,0.42,300
662170552,0.63,0.01,0.08,0.95,0.84,375
414940764,0.8,0.11,0.68,0.85,0.86,395
19806258,0.59,0.22,0.68,0.84,0.56,318
967677963,0.68,0.34,0.52,0.9,0.25,317
406118847,0.59,0.13,0.99,0.22,0.56,403
83614609,0.77,0.03,0.71,0.37,0.47,750
226429787,0.76,0.01,0.82,0.37,0.95,438
957248247,0.82,0.05,0.2,0.99,0.62,538
886575508,0.8,0.26,0.79,0.37,0.28,413
856571019,0.08,0.19,0.82,0.66,0.07,341
74712064,0.53,0.29,0.46,0.29,0.04,306
121948769,0.82,0.08,0.66,0.37,0.39,684
324020821,0.97,0.37,0.72,0.98,0.19,421
1056804,0.42,0.01,0.25,0.19,0.61,311
168503465,0.31,0.08,0.45,0.97,0.49,374
271516189,0.61,0.05,0.73,0.37,0.62,467
5417539,0.36,0.1,0.46,0.88,0.5,347
701463388,0.73,0.05,0.6,0.78,0.44,709
57739502,0.22,0.08,0.78,0.21,0.21,474
933951994,0.96,0.18,0.71,0.37,0.07,775
664583997,0.69,0.27,0.96,0.37,0.56,309
1746476,0.89,0.31,0.82,0.37,0.01,500
422892562,0.6,0.18,0.45,0.87,0.3,438
576732044,1,0.3,0.38,0.97,0.59,340
608340558,0.53,0,0.75,0.29,0.52,623
903895002,0.88,0.04,0.02,0.37,0.77,387
199712367,0.53,0.21,0.96,0.3,0.08,514
188511744,0.82,0.11,0.15,0.79,0.68,386
154532656,0.53,0.26,0.47,0.37,0.13,325
440842934,0.53,0,0.05,0.79,0.81,334
80092293,0.82,0.34,0.96,0.37,0.28,359
304617514,0.27,0.02,0.53,0.26,0.42,415
682317205,0.53,0.07,0.13,0.37,0.6,300
417810516,0.67,0.18,0.25,0.37,0.17,427
3850612,0.96,0.33,0.7,0.9,0.05,513
663655118,0.63,0.18,0.65,0.3,0.27,430
734658781,0.53,0.13,0.82,0.14,0.51,356
6735319,0.97,0.34,0.11,0.37,0.27,308
192175237,0.24,0.11,0.64,0.37,0.14,446
75935937,0.84,0.19,0.53,0.37,0.53,370
441208693,0.99,0.08,0.1,0.37,0.46,573
624342571,0.85,0.15,0.08,0.37,0.3,455
166108678,0.92,0.12,0.18,0.37,0.63,388
776034807,0.39,0.15,0.82,0.97,0.43,406
675867392,1,0.25,0.25,0.37,0.43,356
574657205,0.66,0.22,0.8,0.37,0.24,431
276658691,0.53,0.17,0.79,0.18,0.44,335
873858765,0.22,0.12,0.12,0.81,0.06,405
973659521,0.53,0.12,0.65,0.16,0.44,373
278093923,0.55,0.16,0.66,0.11,0.1,510
643996541,0.95,0.18,0.13,0.78,0.62,374
371386936,0.95,0.23,0.25,0.75,0.17,515
167795978,0.53,0.11,0.82,0.82,0.56,436
449169299,0.02,0.08,0.03,0.98,0.12,311
314614526,0.26,0.06,0.82,0.17,0.4,398
970027923,0.71,0.08,0.73,0.37,0.65,446
193430958,0.84,0.01,0.51,0.37,0.57,691
4549469,0.22,0.01,0.5,1,0.36,652
774095504,0.38,0.09,0.56,0.37,0.12,648
64229322,0.92,0.44,0.44,0.91,0.03,357
484797354,0.4,0.11,0.82,0.37,0.51,355
188686069,0.69,0.27,0.17,0.37,0.16,317
722431881,0.65,0.23,0.78,0.37,0.42,349
10233,0.88,0.28,0.54,0.99,0.01,578
52332361,0.73,0.24,0.21,0.37,0.03,442
238866144,0.92,0.29,0.5,0.37,0.45,330
808745682,0.59,0,0.82,0.13,0.62,542
391771039,0.92,0.53,0.97,0.83,0.03,340
789437887,0.92,0.17,0.25,0.92,0.13,713
937984032,0.74,0.13,0.96,0.37,0.25,688
640606582,0.12,0.15,0.25,0.86,0.08,304
249269648,0.79,0.33,0.8,0.87,0.56,310
830469386,0.53,0.01,0.82,0.57,0.52,653
128713046,0.68,0.2,0.71,0.76,0.11,594
246917965,0.23,0.08,0.81,0.72,0.26,545
68716724,0.38,0.07,0.82,0.68,0.37,568
658520982,0.53,0.29,0.44,0.61,0.11,321
619237788,0.82,0.22,0.69,0.76,0.82,316
265052692,0.41,0.17,0.68,0.58,0.37,341
497472529,0.53,0.2,0.54,1,0.4,368
855257501,0.8,0.02,0.06,0.37,0.4,713
571746699,0.96,0.1,0.45,0.37,0.76,413
371255429,0.64,0.18,0.36,0.37,0.44,315
742241104,0.53,0.14,0.82,0.37,0.62,334
801040761,0.7,0.11,0.8,0.37,0.37,568
887030456,0.82,0.26,0.25,0.98,0.09,486
708728689,0.57,0.34,0.98,0.17,0.06,335
838548634,0.53,0.09,0.83,0.69,0.99,304
199461141,0.82,0.17,0.82,0.37,0.06,797
739842351,0.36,0.1,0.25,0.63,0.3,383
104390511,0.53,0.03,0.07,0.65,0.49,444
975564258,0.2,0.06,0.96,0.37,0.36,451
696523701,0.53,0.18,0.49,0.82,0.61,301
85997182,0.63,0.17,0.98,0.82,0.62,399
891804195,0.88,0.06,0.36,0.37,0.5,593
27921705,0.53,0.27,0.44,0.14,0,327
142139567,0.79,0.32,0.35,0.37,0.17,323
979984296,0.55,0.17,0.46,0.63,0.1,528
835448108,0.88,0.17,0.75,0.8,0.21,681
608459789,0.22,0.06,0.46,0.17,0.34,322
445540641,0.53,0.02,0.2,0.25,0.56,385
496816628,0.82,0.19,0.19,0.37,0.56,311
824487191,0.96,0.34,0.66,0.37,0.05,442
32994824,0.87,0.18,0.78,0.37,0.78,348
524095445,0.83,0.34,0.41,0.37,0.23,312
153504794,0.62,0.26,0.5,0.71,0.32,331
849622458,0.2,0.01,0.58,0.74,0.62,364
547338987,0.82,0.32,0.63,0.37,0.03,416
602296279,0.76,0.08,0.75,0.92,0.68,512
549984692,0.35,0.01,0.66,0.37,0.79,316
622736564,0.53,0.21,0.82,0.65,0.58,312
581821961,0.83,0.25,0.82,0.86,0.78,327
6989133,0.38,0.13,0.81,0.37,0.25,457
36279616,0.04,0.03,0.44,0.9,0.22,550
6618061,0.89,0.11,0.96,0.37,0.84,422
530832932,0.82,0.1,0.13,0.76,0.83,342
97629827,0.83,0.23,0.25,0.37,0.08,484
497331911,0.53,0.33,0.82,0.59,0.18,313
686937029,0.9,0.14,0.17,0.37,0.28,528
580232511,0.82,0.3,0.82,0.37,0.39,350
517092181,0.86,0.3,0.49,0.37,0.25,356
458601511,0.82,0.41,0.76,0.37,0.1,334
828315893,0.33,0.06,0.82,0.17,0.19,696
797399937,0.2,0.15,0.52,0.67,0.05,419
206300279,0.96,0.19,0.02,0.37,0.05,607
876534127,0.53,0.1,0.25,0.89,0.28,537
351707356,0.66,0.07,0.63,0.37,0.56,480
928315415,0.92,0.18,0.67,0.82,0.63,425
568927803,0.93,0.25,0.41,0.8,0.56,354
444644248,0.82,0.06,0.71,0.37,0.56,587
784597861,0.53,0.22,0.25,0.89,0.21,362
741702365,0.76,0.03,0.82,0.37,0.97,402
281020555,0.29,0.1,0.25,0.58,0.27,349
626786838,0.96,0.09,0.73,0.37,0.98,387
281665162,0.3,0.15,0.08,0.79,0.15,324
17692626,0.57,0.13,0.78,0.37,0.61,359
187518293,0.67,0.42,0.95,0.91,0.17,329
981592782,0.53,0.16,0.72,0.81,0.03,755
343541437,0.65,0.03,0.96,0.37,0.56,630
40120998,0.77,0.08,0.34,0.37,0.46,509
366296859,0.98,0.24,0.7,0.84,0.24,547
837971992,0.73,0.08,0.56,0.37,0.31,676
212474529,0.59,0.27,0.25,0.95,0.08,387
45526486,0.22,0.01,0.53,0.92,0.6,389
204643624,0.9,0.19,0.76,0.37,0.34,514
19662573,0.37,0.01,0.44,0.76,0.65,394
75280843,0.96,0.12,0.25,0.37,0.95,312
135955031,0.82,0.2,0.82,0.77,0.77,356
348293379,0.53,0.11,0.44,0.37,0.49,352
978281019,0.88,0.36,0.57,0.37,0.01,397
552449461,0.53,0.16,0.17,0.82,0.16,456
500231507,0.53,0.13,0.25,0.61,0.53,312
106839365,0.65,0.12,0.17,0.91,0.21,618
981080651,0.21,0.04,0.8,0.7,0.61,356
383258523,0.61,0.09,0.73,0.32,0.33,601
429131623,0.86,0.22,0.82,0.37,0.29,489
42699698,0.65,0.28,0.52,0.37,0.26,312
968502021,0.73,0.11,0.6,0.37,0.56,431
148242013,0.65,0.15,0.82,0.37,0.56,384
434970524,0.78,0.18,0.36,0.37,0.1,566
834870572,0.59,0.22,0.82,0.25,0.23,396
230591307,0.82,0.16,0.59,0.37,0.59,380
705072432,0.83,0.13,0.25,0.37,0.07,790
609776702,0.31,0.04,0.73,0.08,0.51,365
745286776,0.73,0.01,0.61,0.37,0.57,655
97281875,0.92,0.28,0.97,0.37,0.31,434
83480165,0.85,0.3,0.67,0.37,0.04,465
4347875,0.56,0.01,0.43,0.37,0.35,775
783145887,0.22,0.05,0.05,0.57,0.24,368
556733181,0.87,0.16,0.76,0.37,0.81,350
957377755,0.53,0.23,0.45,0.77,0.16,391
124666043,0.75,0.08,0.82,0.37,0.99,339
583031566,0.53,0.12,0.37,0.05,0.07,559
382163242,0.53,0.02,0.25,0.17,0.47,457
212739389,0.08,0.07,0.08,0.37,0,339
607106386,0.72,0.26,0.69,0.81,0.52,333
294531757,0.6,0.08,0.18,0.37,0.48,384
29935968,0.67,0.3,0.17,0.37,0.07,308
652350947,0.66,0.34,0.82,0.37,0.18,322
88517176,0.22,0.04,0.82,0.15,0.56,316
261940622,0.81,0.09,0.14,0.37,0.78,329
765803397,0.63,0.11,0.82,0.37,0.43,493
534814827,0.99,0.2,0.65,0.37,0.16,636
291123398,0.3,0.12,0.19,0.73,0.02,560
238176384,0.98,0.15,0.25,0.37,0.49,443
26825251,0.76,0.23,0.57,0.87,0.7,318
35762006,0.33,0.1,0.75,0.37,0.22,501
33524555,0.79,0.37,0.37,0.93,0.26,308
400586282,0.53,0.01,0.48,0.21,0.52,499
66287469,0.82,0.27,0.82,0.37,0.22,439
788329983,0.91,0.15,0.44,0.37,0.4,500
645318751,0.39,0.15,0.56,0.96,0.56,310
836950101,0.73,0.07,0.82,0.81,1,384
432839841,0.85,0.04,0.96,0.37,0.63,633
831705754,0.3,0.08,0.45,0.81,0.42,381
539792744,0.88,0.25,0.82,0.97,0.8,340
65414715,0.76,0.26,0.58,0.37,0.51,302
472646886,0.7,0.14,0.35,0.37,0.06,690
120683805,0.56,0.03,0.95,0.86,0.75,513
73348413,0.65,0.17,0.82,0.37,0.28,484
226954194,0.36,0.18,0.38,0.37,0.12,337
165027175,0.53,0.06,0.6,0.37,0.49,471
237945388,0.93,0.13,0.25,0.37,0.86,317
804269503,0.72,0.36,0.56,0.37,0,343
840680187,0.32,0.17,0.82,0.76,0.41,335
231896412,0.79,0.18,0.25,0.37,0.09,559
297393512,0.71,0.06,0.13,1,0.62,453
744518518,0.84,0.33,0.72,0.75,0.15,418
953351044,0.85,0.3,0.82,0.37,0.2,414
846563053,0.8,0.12,0.75,0.37,0.45,539
291971453,0.81,0.21,0.75,0.37,0.79,307
404157537,0.53,0.1,0.21,0.69,0.56,336
935622876,0.67,0.19,0.95,0.37,0.62,348
963653992,0.39,0,0.82,0.79,0.62,548
481574518,0.08,0.07,0.82,0.27,0.11,571
91692446,0.78,0.02,0.75,0.37,0.84,471
707673697,0.97,0.15,0.8,0.88,0.85,417
710403626,0.21,0.1,0.97,0.95,0.42,431
675751019,0.97,0.03,0.71,0.89,0.97,508
636611425,0.82,0.01,0.59,0.37,0.8,490
275568924,0.81,0.1,0.58,0.94,0.62,510
397367488,0.65,0.42,0.82,0.81,0.06,326
712212779,0.6,0.16,0.99,0.9,0.47,466
806491621,0.02,0.07,0.02,0.84,0.01,415
471382355,0.88,0.12,0.5,0.37,0.18,765
697923076,0.41,0.09,0.97,0.26,0.69,324
229883846,0.84,0.07,0.22,0.37,0.56,481
973450728,0.06,0.05,0.82,0.37,0.34,374
98105063,0.2,0.07,0.55,0.9,0.31,470
859755436,0.43,0.08,0.19,0.58,0.07,722
993648476,0.41,0.03,0.82,0.69,1,307
172566252,0.82,0.12,0.82,0.88,0.95,377
633246073,0.61,0.17,0.82,0.93,0.63,375
281653531,0.82,0.2,0.82,0.37,0.65,359
37610079,0.65,0.15,0.14,0.37,0.43,325
367863512,0.86,0.03,0.1,0.37,0.74,420
174984889,0.75,0.31,0.82,0.97,0.63,312
182769996,0.53,0.02,0.82,0.84,0.85,434
465698378,0.57,0.17,0.35,0.78,0.44,351
292064507,0.53,0.29,0.54,0.97,0.16,359
477053608,0.64,0.08,0.01,0.81,0.24,646
487683504,0.96,0.23,0.69,0.37,0.05,648
778519667,0.6,0.13,0.82,0.82,0.76,364
563674983,0.65,0.3,0.41,0.37,0.04,350
135234836,0.53,0.23,0.59,0.71,0.21,386
670798177,0.75,0.18,0.68,0.93,0.57,406
928921301,0.81,0.07,0.82,0.37,0.55,584
70808339,0.26,0.22,0.82,0.37,0.1,326
978619462,0.95,0.52,0.98,0.8,0.15,329
380104407,0.68,0.23,0.25,0.37,0.08,408
599338463,0.26,0.01,0.25,0.37,0.28,544
221244982,0.04,0.04,0.76,0.37,0.39,317
650570269,0.97,0.21,0.65,0.37,0.33,497
713636656,0.53,0.14,0.48,0.25,0.38,358
876599858,0.53,0.27,0.64,0.66,0.34,304
813404327,0.97,0.12,0.82,0.37,0.32,735
160992003,0.98,0.27,0.74,0.37,0.72,324
128159943,0.62,0.04,0.25,0.57,0.34,682
613980975,0.71,0,0.25,0.37,0.69,460
413546757,0.82,0.34,0.77,1,0.07,460
837912173,0.53,0.14,0.65,0.24,0.57,310
816821464,0.79,0.22,0.61,0.37,0.18,484
129496933,0.63,0.15,0.44,0.37,0.3,429
995296593,0.53,0.09,0.56,0.72,0.56,413
595670585,0.96,0.14,0.41,0.37,0.42,518
459524558,0.66,0.01,1,0.96,0.61,746
961075964,0.65,0.33,0.02,0.83,0.03,307
642064442,0.38,0.05,0.74,0.58,0.86,301
693879386,0.91,0.26,0.98,0.37,0.33,448
709306136,0.53,0.1,0.25,0.16,0.45,325
913021571,0.86,0.12,0.25,0.37,0.52,426
379978316,0.99,0.11,0.05,0.37,0.56,436
776687047,0.06,0.11,0.72,0.61,0.01,572
931670102,0.1,0.01,0.82,0.91,0.44,541
140145611,0.33,0.2,0.99,0.11,0.29,314
848708026,0.12,0.01,0.81,0.19,0.22,767
337164587,0.08,0.06,0.63,0.03,0.09,455
607507019,0.97,0.18,0.5,0.37,0.62,387
957321973,0.91,0.02,0.79,0.76,0.62,757
274860702,0.93,0.22,0.25,0.37,0.56,327
500909367,0.76,0.1,0.06,0.95,0.8,338
35790417,0.87,0.31,0.18,0.92,0.22,368
94550568,0.53,0.19,0.58,0.87,0.56,322
52814438,0.79,0.18,0.25,0.91,0.11,631
202607316,0.71,0.32,0.56,0.37,0,392
157398438,0.9,0.02,0.54,0.37,0.75,535
259981464,0.89,0.01,1,0.37,0.77,630
258402567,0.53,0.11,0.2,0.83,0.15,617
637597596,0.53,0.14,0.66,0.37,0.01,758
611989951,0.67,0.37,0.82,0.79,0.22,329
383910252,0.53,0.09,0.59,0.37,0.23,624
852393125,0.53,0.1,0.14,0.64,0.26,477
822309582,0.43,0.09,0.82,0.84,0.71,368
174119101,0.78,0.26,0.14,0.37,0.32,302
202468434,0.53,0.18,0.52,0.72,0.27,416
602456803,0.41,0.09,0.03,0.03,0.16,349
781500938,0.65,0.08,0.68,0.37,0.62,423
573949929,0.82,0.15,0.52,0.37,0.43,461
425026994,0.53,0.2,0.67,0.75,0.16,470
53944821,0.72,0.03,0.71,0.37,0.48,711
445136433,0.67,0.1,0.53,0.37,0.47,452
41432602,0.86,0.17,0.82,0.37,0.08,792
802166377,0.84,0.22,0.03,0.37,0.19,399
914865701,0.33,0.1,0.18,0.25,0.25,309
653771896,0.61,0.13,0.73,0.37,0.56,382
559417141,0.93,0.32,0.82,0.99,0.05,543
920714686,0.97,0.28,0.7,0.91,0.38,442
972323786,0.53,0.04,0.82,0.87,0.44,691
415508388,0.88,0.02,0.57,0.37,0.82,480
8294818,0.53,0.17,0.62,0.96,0.38,423
966694441,0.8,0.22,0.45,0.97,0.74,314
601133799,0.66,0.01,0.36,0.37,0.76,415
786382652,0.53,0.08,0.8,0.21,0.65,370
180326414,0.84,0.16,0.79,0.37,0.81,348
597562721,0.76,0.09,0.82,0.97,0.64,539
83570188,0.91,0.25,0.76,0.77,0.74,339
421734915,0.96,0.27,0.82,0.95,0.49,423
421976413,0.8,0.05,0.17,0.87,0.44,675
230126899,0.13,0.1,0.82,0.63,0.21,470
558901825,0.86,0.2,0.41,0.91,0.32,489
149841717,0.97,0.15,0.37,0.37,0.82,340
835814812,0.53,0.2,0.35,0.72,0.01,515
645877554,0.59,0.15,0.67,0.75,0.1,713
501036796,0.53,0.17,0.68,0.94,0.71,316
353114895,0.69,0.05,0.07,0.37,0.56,407
200230196,0.59,0.17,0.82,0.9,0.21,582
138503793,0.72,0.01,0.61,0.37,0.99,373
294386401,0.32,0.12,0.51,0.98,0.05,717
230218064,0.42,0.11,0.81,0.75,0.52,411
134605262,0.83,0.15,0.36,0.37,0.46,412
188023819,0.8,0.11,0.76,0.37,0.56,482
321543195,0.34,0.23,0.82,0.37,0.24,301
641270729,0.53,0.09,0.25,0.8,0.68,321
303690693,0.53,0.14,0.25,0.56,0,662
72764726,0.75,0.24,0.78,0.37,0.12,493
537022325,0.9,0.21,0.82,0.94,0.23,612
931936967,0.83,0.23,0.48,0.37,0.04,541
580622119,0.58,0.05,0.77,0.6,0.56,529
597342832,0.82,0.22,0.54,0.37,0.28,432
67354041,0.53,0.08,0.25,0.56,0.62,321
416630467,0.02,0.02,0.47,0.98,0.29,493
648154691,0.82,0.39,0.56,0.37,0.06,330
134755867,0.53,0.27,0.98,0.64,0.19,401
729653598,0.58,0.13,0.43,0.58,0.59,328
297102696,0.87,0.09,0.4,0.37,0.46,538
916580753,0.86,0.22,0.82,0.95,0.56,422
141620873,0.74,0.15,0.59,0.37,0.52,394
76326273,0.7,0.21,0.96,0.37,0.3,456
487078455,0.23,0.01,0.03,0.87,0.27,616
58422032,0.63,0.13,0.7,0.37,0.48,412
485424388,0.53,0.12,0.73,0.08,0.2,526
92022796,0.61,0.09,0.21,0.37,0.52,352
11618765,0.53,0.07,0.39,0.58,0.38,506
14707487,0.77,0.31,0.82,0.37,0.09,419
558542323,0.7,0.04,0.5,0.37,0.56,524
895973084,0.22,0.09,0.45,0.74,0.08,626
705374119,0.56,0.23,0.01,0.72,0.14,329
141448467,0.53,0.06,0.23,0,0.4,382
544603223,0.82,0.26,0.4,0.8,0.56,320
305240425,0.71,0.18,0.25,0.85,0.33,419
824971032,0.87,0.2,0.63,0.98,0.86,343
721945377,0.62,0.27,0.71,0.37,0.07,406
784676383,0.93,0.19,0.61,0.92,0.21,643
706716672,0.37,0.21,0.47,0.12,0.01,327
773708292,0.01,0.05,0.25,0.61,0.12,366
563432945,0.86,0.24,0.82,0.98,0.56,405
443503681,0.61,0.07,0.02,0.88,0.37,531
712035928,0.69,0.07,0.53,0.37,0.57,451
478584636,0.91,0.09,0.82,0.84,0.56,629
24420578,0.38,0.28,0.7,0.78,0.15,316
183374268,0.22,0.19,0.82,0.95,0.08,444
234669885,0.88,0.03,0.25,0.37,0.61,531
449831853,0.78,0.28,0.37,0.94,0.57,304
285145652,0.91,0.14,0.68,0.37,0.39,558
283723359,0.63,0.18,0.18,0.37,0.21,384
867578997,0.82,0.06,0.19,0.37,0.98,302
610089462,0.58,0.04,0.75,0.7,0.82,407
326271928,0.62,0.31,0.81,0.76,0.31,331
6090277,0.58,0.21,0.53,0.87,0.32,385
44140852,0.82,0.13,0.82,0.37,0.58,458
955178698,0.82,0.15,0.73,0.37,0.79,353
693976395,0.53,0.27,0.99,0.12,0.03,418
16102671,0.75,0.08,0.34,0.37,0.33,603
492989783,0.53,0.16,0.68,0.72,0.14,575
378160166,0.98,0.37,0.48,0.37,0.27,329
469509857,0.76,0.38,0.82,0.37,0.09,349
149886031,0.91,0.34,0.04,0.37,0.1,317
133478111,0.99,0.22,0.44,0.82,0.44,453
747054291,0.53,0.16,0.82,0.57,0.56,356
712784515,0.83,0.19,0.13,0.37,0.28,408
288870232,0.38,0.14,0.51,0.18,0.11,417
923836153,0.86,0.03,0.82,0.37,0.81,507
284372813,0.25,0.11,0.82,0.65,0.23,487
65918955,0.22,0.14,0.46,0.87,0.08,459
137739729,0.53,0.14,0.69,0.19,0.4,376
686232905,0.87,0.16,0.72,0.37,0.16,695
678742998,0.73,0.18,0.82,0.37,0.44,430
28514829,0.57,0.12,0.18,1,0.07,771
394318809,0.27,0.06,0.82,0.82,0.22,765
930873152,0.9,0.35,0.82,0.37,0.03,440
211438164,0.77,0.1,0.81,0.37,0.56,494
190654394,0.89,0.46,0.59,0.37,0.04,309
960723561,0.53,0.21,0.82,0.91,0.13,526
686470224,0.93,0.2,0.25,0.37,0.2,491
682222851,0.36,0.12,0.67,0.29,0.34,362
900821528,0.85,0.11,0.82,0.37,0.7,448
300016453,0.68,0.15,0.67,0.37,0.69,331
705506676,0.34,0.25,0.38,0.91,0.12,309
859947196,0.92,0.11,0.25,0.9,0.83,389
157250692,0.21,0.08,0.48,0.98,0.56,302
85941464,0.81,0.39,0.47,0.37,0.06,323
33134502,0.22,0.04,0.35,0.37,0.24,480
482530194,0.37,0.07,0.13,0.63,0.19,543
419591068,0.65,0.32,0.25,0.37,0.06,300
